"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 01, 2011","10,885.40","10,541.95","10,906.15","10,528.35","17.47M","4.31%"
"Feb 28, 2011","10,435.35","10,512.20","10,744.85","10,364.35","20.88M","-0.00%"
"Feb 25, 2011","10,435.85","10,329.65","10,510.50","10,263.15","17.31M","2.20%"
"Feb 24, 2011","10,210.75","10,603.25","10,643.25","10,169.00","30.49M","-4.09%"
"Feb 23, 2011","10,646.45","10,776.80","10,857.85","10,628.65","14.09M","-1.76%"
"Feb 22, 2011","10,836.80","10,957.50","10,957.50","10,777.65","12.46M","-1.93%"
"Feb 21, 2011","11,050.10","10,935.30","11,070.35","10,806.30","12.74M","0.92%"
"Feb 18, 2011","10,949.70","11,153.80","11,300.45","10,915.35","24.05M","-1.66%"
"Feb 17, 2011","11,134.70","10,996.25","11,190.20","10,918.10","17.92M","1.59%"
"Feb 16, 2011","10,960.70","10,929.25","11,024.25","10,908.65","13.37M","0.01%"
"Feb 15, 2011","10,959.70","10,821.50","11,035.15","10,722.70","21.40M","1.45%"
"Feb 14, 2011","10,802.55","10,477.85","10,815.70","10,477.85","15.44M","3.40%"
"Feb 11, 2011","10,447.75","10,061.40","10,473.45","10,061.40","17.56M","3.71%"
"Feb 10, 2011","10,074.10","10,106.25","10,227.75","10,017.85","18.14M","-0.42%"
"Feb 09, 2011","10,116.65","10,131.35","10,294.80","10,038.15","21.99M","-0.31%"
"Feb 08, 2011","10,147.75","10,431.05","10,431.05","10,119.45","19.76M","-2.28%"
"Feb 07, 2011","10,384.05","10,457.80","10,509.80","10,354.60","14.27M","-0.48%"
"Feb 04, 2011","10,433.85","10,632.90","10,772.45","10,385.90","16.89M","-2.22%"
"Feb 03, 2011","10,670.60","10,460.95","10,704.30","10,429.50","14.25M","1.91%"
"Feb 02, 2011","10,470.15","10,599.00","10,614.95","10,418.20","16.56M","-0.11%"
"Feb 01, 2011","10,481.20","10,683.45","10,683.45","10,457.80","19.05M","-1.51%"
"Jan 31, 2011","10,641.85","10,444.35","10,696.30","10,400.25","23.67M","0.60%"
"Jan 28, 2011","10,578.25","10,690.05","10,736.40","10,481.10","30.57M","-0.92%"
"Jan 27, 2011","10,676.15","10,946.40","10,970.85","10,639.85","33.83M","-1.81%"
"Jan 25, 2011","10,872.95","11,183.55","11,256.95","10,849.40","26.93M","-2.49%"
"Jan 24, 2011","11,151.15","10,923.75","11,177.85","10,913.45","25.60M","2.40%"
"Jan 21, 2011","10,889.40","10,750.40","10,923.70","10,740.00","20.71M","0.84%"
"Jan 20, 2011","10,798.35","10,579.25","10,878.80","10,493.25","20.74M","1.73%"
"Jan 19, 2011","10,615.15","10,646.00","10,715.05","10,562.25","16.37M","-0.03%"
"Jan 18, 2011","10,618.50","10,534.30","10,677.95","10,520.30","15.80M","1.41%"
"Jan 17, 2011","10,471.10","10,459.60","10,571.80","10,373.80","17.58M","0.37%"
"Jan 14, 2011","10,432.90","10,746.80","10,907.30","10,387.90","19.30M","-2.65%"
"Jan 13, 2011","10,716.65","11,125.95","11,127.95","10,676.50","18.52M","-3.70%"
"Jan 12, 2011","11,128.15","10,906.40","11,161.15","10,728.45","24.86M","2.72%"
"Jan 11, 2011","10,833.55","10,734.20","10,951.20","10,620.80","22.30M","1.24%"
"Jan 10, 2011","10,700.65","11,024.50","11,072.70","10,671.60","21.59M","-3.19%"
"Jan 07, 2011","11,053.35","11,146.45","11,258.50","11,007.90","25.19M","-1.19%"
"Jan 06, 2011","11,186.80","11,350.70","11,377.10","11,164.75","19.56M","-1.05%"
"Jan 05, 2011","11,305.45","11,545.75","11,545.75","11,265.55","19.69M","-2.24%"
"Jan 04, 2011","11,564.05","11,868.40","11,872.80","11,545.55","16.04M","-2.46%"
"Jan 03, 2011","11,855.75","11,882.10","11,912.15","11,826.95","8.90M","0.55%"
"Dec 31, 2010","11,791.45","11,633.65","11,828.40","11,631.20","12.56M","1.39%"
"Dec 30, 2010","11,629.30","11,605.05","11,662.10","11,573.70","15.06M","0.14%"
"Dec 29, 2010","11,612.90","11,448.65","11,627.10","11,433.30","9.23M","1.62%"
"Dec 28, 2010","11,427.30","11,497.35","11,497.35","11,392.90","8.88M","-0.38%"
"Dec 27, 2010","11,470.95","11,491.40","11,543.90","11,441.55","6.77M","-0.05%"
"Dec 24, 2010","11,477.05","11,412.65","11,510.55","11,390.10","8.15M","0.07%"
"Dec 23, 2010","11,469.05","11,510.50","11,541.05","11,432.15","10.08M","0.01%"
"Dec 22, 2010","11,467.70","11,597.55","11,634.65","11,408.15","15.15M","-0.60%"
"Dec 21, 2010","11,537.25","11,294.35","11,571.00","11,294.35","18.92M","2.40%"
"Dec 20, 2010","11,267.10","11,401.05","11,404.65","11,237.20","16.93M","-1.37%"
"Dec 16, 2010","11,424.15","11,231.15","11,484.95","11,147.45","23.47M","2.04%"
"Dec 15, 2010","11,196.30","11,478.85","11,490.35","11,150.95","20.87M","-3.15%"
"Dec 14, 2010","11,560.50","11,558.40","11,623.70","11,441.40","17.22M","0.37%"
"Dec 13, 2010","11,518.10","11,527.35","11,565.35","11,270.10","23.77M","0.62%"
"Dec 10, 2010","11,447.00","11,087.75","11,482.70","10,977.90","32.87M","2.98%"
"Dec 09, 2010","11,116.05","11,470.65","11,534.00","11,043.95","34.77M","-3.00%"
"Dec 08, 2010","11,460.20","11,646.00","11,646.00","11,403.85","29.99M","-2.01%"
"Dec 07, 2010","11,695.30","12,040.40","12,040.40","11,629.50","33.01M","-2.95%"
"Dec 06, 2010","12,051.20","12,427.95","12,429.45","12,011.50","21.57M","-2.41%"
"Dec 03, 2010","12,349.20","12,453.25","12,464.10","12,232.70","20.32M","-0.99%"
"Dec 02, 2010","12,472.60","12,411.00","12,535.85","12,389.65","21.53M","1.31%"
"Dec 01, 2010","12,310.75","11,987.70","12,345.35","11,963.85","24.16M","3.00%"
"Nov 30, 2010","11,952.60","11,811.10","12,031.25","11,725.50","34.65M","1.05%"
"Nov 29, 2010","11,828.35","11,731.35","11,855.70","11,707.85","25.57M","1.37%"
"Nov 26, 2010","11,668.85","11,703.25","11,874.55","11,362.90","40.36M","0.14%"
"Nov 25, 2010","11,652.40","11,897.90","11,962.10","11,608.30","44.83M","-1.61%"
"Nov 24, 2010","11,842.55","12,206.00","12,292.85","11,746.75","28.49M","-2.98%"
"Nov 23, 2010","12,206.45","12,318.80","12,318.80","11,891.35","25.58M","-1.48%"
"Nov 22, 2010","12,390.10","12,120.80","12,414.55","12,054.55","25.92M","2.71%"
"Nov 19, 2010","12,062.95","12,325.75","12,325.75","12,013.65","21.41M","-2.05%"
"Nov 18, 2010","12,315.15","12,630.90","12,630.90","12,050.35","35.50M","-1.67%"
"Nov 16, 2010","12,524.45","12,826.90","12,826.90","12,436.50","25.40M","-1.86%"
"Nov 15, 2010","12,762.15","12,467.50","12,789.45","12,445.55","25.61M","2.45%"
"Nov 12, 2010","12,457.30","12,788.55","12,826.65","12,428.80","19.92M","-2.86%"
"Nov 11, 2010","12,823.60","13,014.20","13,068.55","12,782.00","16.96M","-1.41%"
"Nov 10, 2010","13,007.10","13,092.90","13,098.75","12,980.85","20.71M","-0.87%"
"Nov 09, 2010","13,121.35","13,023.85","13,171.10","12,950.70","21.32M","0.12%"
"Nov 08, 2010","13,105.10","13,288.05","13,301.45","13,078.90","19.89M","-1.23%"
"Nov 05, 2010","13,268.70","13,246.05","13,303.60","13,243.25","4.45M","0.65%"
"Nov 04, 2010","13,182.90","12,987.30","13,204.55","12,952.15","22.47M","2.26%"
"Nov 03, 2010","12,891.80","12,843.95","12,958.10","12,843.95","17.45M","0.95%"
"Nov 02, 2010","12,770.90","12,749.95","12,844.50","12,685.25","17.85M","0.28%"
"Nov 01, 2010","12,734.90","12,485.50","12,779.65","12,485.50","22.82M","3.28%"
"Oct 29, 2010","12,330.75","12,145.70","12,396.70","11,955.55","32.31M","1.86%"
"Oct 28, 2010","12,105.30","12,226.70","12,291.15","12,052.05","48.90M","-0.63%"
"Oct 27, 2010","12,182.65","12,324.85","12,331.10","12,097.85","24.27M","-1.22%"
"Oct 26, 2010","12,332.65","12,427.55","12,435.70","12,314.65","13.97M","-0.74%"
"Oct 25, 2010","12,424.70","12,423.35","12,580.50","12,397.40","15.69M","0.32%"
"Oct 22, 2010","12,384.80","12,480.20","12,486.55","12,298.15","19.65M","-0.41%"
"Oct 21, 2010","12,435.80","12,219.00","12,458.15","12,190.50","27.95M","2.13%"
"Oct 20, 2010","12,176.50","12,214.75","12,302.70","12,139.90","23.45M","-0.56%"
"Oct 19, 2010","12,245.65","12,415.00","12,535.85","12,212.35","20.39M","-0.69%"
"Oct 18, 2010","12,331.30","12,451.55","12,451.55","12,149.55","18.75M","-0.12%"
"Oct 15, 2010","12,346.45","12,615.50","12,629.45","12,324.40","14.57M","-2.00%"
"Oct 14, 2010","12,598.85","12,785.95","12,827.35","12,532.40","15.09M","-1.15%"
"Oct 13, 2010","12,745.00","12,494.70","12,763.70","12,459.20","20.46M","2.27%"
"Oct 12, 2010","12,461.80","12,517.20","12,521.80","12,371.40","12.75M","-0.41%"
"Oct 11, 2010","12,513.00","12,514.90","12,592.00","12,457.55","12.34M","0.32%"
"Oct 08, 2010","12,473.40","12,560.90","12,586.70","12,414.80","15.99M","-0.50%"
"Oct 07, 2010","12,536.60","12,638.40","12,650.25","12,512.85","14.90M","-0.73%"
"Oct 06, 2010","12,629.20","12,647.25","12,728.95","12,588.95","18.21M","0.26%"
"Oct 05, 2010","12,596.50","12,638.85","12,679.25","12,572.25","14.42M","-0.43%"
"Oct 04, 2010","12,651.30","12,605.45","12,738.50","12,605.45","16.80M","0.75%"
"Oct 01, 2010","12,556.75","12,390.90","12,579.95","12,376.25","18.48M","1.54%"
"Sep 30, 2010","12,366.35","12,210.75","12,410.60","12,178.90","20.08M","1.05%"
"Sep 29, 2010","12,237.55","12,324.50","12,342.55","12,220.90","15.06M","-0.28%"
"Sep 28, 2010","12,272.40","12,242.75","12,295.85","12,163.35","15.93M","0.16%"
"Sep 27, 2010","12,253.20","12,323.45","12,363.35","12,227.75","15.35M","-0.08%"
"Sep 24, 2010","12,263.55","12,083.30","12,287.95","12,068.40","23.95M","0.97%"
"Sep 23, 2010","12,146.30","12,312.55","12,327.80","12,111.40","17.43M","-1.30%"
"Sep 22, 2010","12,305.70","12,248.10","12,340.00","12,177.80","25.68M","0.50%"
"Sep 21, 2010","12,244.95","12,288.10","12,335.10","12,173.20","20.16M","-0.05%"
"Sep 20, 2010","12,251.20","12,109.05","12,291.00","12,067.40","16.23M","1.22%"
"Sep 17, 2010","12,104.10","12,071.70","12,175.80","12,037.35","16.05M","0.60%"
"Sep 16, 2010","12,032.05","11,960.65","12,236.85","11,960.60","31.28M","0.37%"
"Sep 15, 2010","11,987.60","11,917.45","12,022.35","11,917.45","25.26M","0.50%"
"Sep 14, 2010","11,928.35","11,902.80","12,042.60","11,893.35","22.60M","0.47%"
"Sep 13, 2010","11,872.85","11,489.50","11,905.20","11,489.50","31.20M","3.72%"
"Sep 09, 2010","11,446.70","11,223.65","11,468.75","11,223.65","29.00M","2.29%"
"Sep 08, 2010","11,190.05","11,110.35","11,256.20","11,099.30","17.10M","-0.03%"
"Sep 07, 2010","11,192.95","11,236.65","11,247.15","11,156.85","10.44M","-0.23%"
"Sep 06, 2010","11,218.80","11,033.60","11,261.15","11,033.60","12.34M","2.07%"
"Sep 03, 2010","10,991.20","10,992.15","11,017.15","10,938.90","9.15M","0.10%"
"Sep 02, 2010","10,980.60","10,931.40","11,001.65","10,931.40","13.27M","0.93%"
"Sep 01, 2010","10,879.75","10,761.65","10,895.55","10,761.65","12.34M","1.24%"
"Aug 31, 2010","10,746.35","10,699.05","10,771.00","10,653.30","12.30M","-0.01%"
"Aug 30, 2010","10,747.25","10,834.40","10,873.30","10,671.45","8.41M","0.18%"
"Aug 27, 2010","10,727.45","11,003.25","11,003.25","10,681.60","10.66M","-2.32%"
"Aug 26, 2010","10,981.70","10,941.80","11,042.15","10,941.80","17.36M","0.40%"
"Aug 25, 2010","10,937.85","10,993.00","11,029.25","10,917.10","13.87M","-0.95%"
"Aug 24, 2010","11,043.00","11,082.95","11,125.80","10,979.50","14.39M","-0.47%"
"Aug 23, 2010","11,095.50","11,024.50","11,115.55","10,971.70","11.13M","0.56%"
"Aug 20, 2010","11,033.75","11,058.55","11,105.00","11,005.50","12.97M","-0.69%"
"Aug 19, 2010","11,110.50","10,920.40","11,126.95","10,895.85","19.15M","1.99%"
"Aug 18, 2010","10,894.05","10,790.85","10,931.65","10,756.55","22.54M","1.15%"
